file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
real-einstein.en.txt|GCX-y3|1|155875515|2:3-23064,
|565117956|467626544
real-einstein.en.txt|GCX-y6|2|51958506|3:3-23065,2:3-214505,
|176716215|467626544
real-einstein.en.txt|GCX-y9|2|18705062|3:5-95812,2:5-323565,
|64910656|467626544
real-einstein.en.txt|GCX-y12|2|12989627|3:6-134754,2:6-356396,
|46479792|467626544
real-einstein.en.txt|GCX-y15|2|12989627|3:6-134754,2:6-356396,
|46479792|467626544
real-einstein.en.txt|GCX-y18|2|9543400|3:7-166557,2:7-390555,
|37482039|467626544
real-einstein.en.txt|GCX-y21|4|7306666|5:8-193298,4:2-286991,3:2-346510,2:2-420995,
|28667164|467626544
real-einstein.en.txt|GCX-y24|5|3247408|6:9-214505,5:2-295273,4:2-356398,3:2-432186,2:2-508943,
|19157101|467626544
real-einstein.en.txt|GCX-y27|5|3247408|6:9-214505,5:2-295272,4:2-356398,3:2-432186,2:2-508943,
|19157093|467626544
real-einstein.en.txt|GC3|10|7920|10:3-23064,9:3-214505,8:3-330585,7:3-447677,6:3-540722,5:3-432589,4:3-198208,3:3-70402,2:3-23741,1:3-7920,
real-einstein.en.txt|GC6|7|1671|7:6-134754,6:6-356396,5:6-536553,4:6-303890,3:6-59667,2:6-10022,1:6-1671,
real-einstein.en.txt|GC9|5|7920|5:9-214504,4:9-447677,3:9-432589,2:9-70401,1:9-7920,
real-einstein.en.txt|GC12|5|1880|5:12-255664,4:12-508942,3:12-243089,2:12-22527,1:12-1880,
real-einstein.en.txt|GC15|4|9238|4:15-279285,3:15-539424,2:15-134070,1:15-9238,
real-einstein.en.txt|GC18|4|4455|4:18-295271,3:18-535956,2:18-79167,1:18-4455,
real-einstein.en.txt|GC21|4|2405|4:21-309052,3:21-514413,2:21-50175,1:21-2405,
real-einstein.en.txt|GC24|4|1410|4:24-320143,3:24-475757,2:24-33749,1:24-1410,
real-einstein.en.txt|GC27|4|880|4:27-330584,3:27-432589,2:27-23740,1:27-880,
