file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
real-kernel|GCX-y3|1|85987206|2:3-89259,
|301223021|257961616
real-kernel|GCX-y6|2|16122602|3:4-342174,2:4-4781641,
|99568276|257961616
real-kernel|GCX-y9|2|10318465|3:5-741965,2:5-4846337,
|99563237|257961616
real-kernel|GCX-y12|2|5264524|3:7-1775357,2:7-3644001,
|98368127|257961616
real-kernel|GCX-y15|2|4030651|3:8-2320814,2:8-3071388,
|100796596|257961616
real-kernel|GCX-y18|2|4030651|3:8-2320814,2:8-3071388,
|100796596|257961616
real-kernel|GCX-y21|2|3184712|3:9-2830830,2:9-2581778,
|101437058|257961616
real-kernel|GCX-y24|2|3184712|3:9-2830830,2:9-2581778,
|101437058|257961616
real-kernel|GCX-y27|2|2579617|3:10-3291721,2:10-2189302,
|103276078|257961616
real-kernel|GC3|9|13107|9:3-89259,8:3-2830830,7:3-4774057,6:3-2581778,5:3-1002701,4:3-348512,3:3-117555,2:3-39294,1:3-13107,
real-kernel|GC6|6|5530|6:6-1231201,5:6-4337760,4:6-1113923,3:6-197527,2:6-33154,1:6-5530,
real-kernel|GC9|5|4369|5:9-2830829,4:9-2581778,3:9-348511,2:9-39294,1:9-4369,
real-kernel|GC12|4|12441|4:12-4019659,3:12-1610706,2:12-148744,1:12-12441,
real-kernel|GC15|4|5096|4:15-4678161,3:15-1070074,2:15-75881,1:15-5096,
real-kernel|GC18|4|2458|4:18-4895063,3:18-762851,2:18-44202,1:18-2458,
real-kernel|GC21|4|1327|4:21-4972778,3:21-566213,2:21-27840,1:21-1327,
real-kernel|GC24|4|778|4:24-4904513,3:24-438875,2:24-18655,1:24-778,
real-kernel|GC27|3|13106|3:27-4774056,2:27-348511,1:27-13106,
