file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
pseudo-real-proteins.001.1|GCX-y3|1|34952534|2:3-8058,
|117989002|104857600
pseudo-real-proteins.001.1|GCX-y6|2|11650845|3:3-8058,2:3-695142,
|40082594|104857600
pseudo-real-proteins.001.1|GCX-y9|2|6553601|3:4-108018,2:4-164217,
|21570868|104857600
pseudo-real-proteins.001.1|GCX-y12|2|6553601|3:4-108018,2:4-164217,
|21570868|104857600
pseudo-real-proteins.001.1|GCX-y15|2|6553601|3:4-108018,2:4-164217,
|21570868|104857600
pseudo-real-proteins.001.1|GCX-y18|2|4194305|3:5-528811,2:5-731050,
|24822035|104857600
pseudo-real-proteins.001.1|GCX-y21|2|4194305|3:5-528811,2:5-731050,
|24822035|104857600
pseudo-real-proteins.001.1|GCX-y24|2|2139952|3:7-685236,2:7-764534,
|24997368|104857600
pseudo-real-proteins.001.1|GCX-y27|2|2912712|3:6-450788,2:6-319940,
|15877908|104857600
pseudo-real-proteins.001.1|GC3|7|47947|7:3-8058,6:3-695142,5:3-734352,4:3-768276,3:3-392568,2:3-143192,1:3-47947,
pseudo-real-proteins.001.1|GC6|5|13485|5:6-450787,4:6-319940,3:6-217803,2:6-79555,1:6-13485,
pseudo-real-proteins.001.1|GC9|4|15983|4:9-695142,3:9-768276,2:9-143191,1:9-15983,
pseudo-real-proteins.001.1|GC12|4|5057|4:12-313925,3:12-160022,2:12-58113,1:12-5057,
pseudo-real-proteins.001.1|GC15|3|31069|3:15-712010,2:15-419428,1:15-31069,
pseudo-real-proteins.001.1|GC18|3|17980|3:18-473504,2:18-278466,1:18-17980,
pseudo-real-proteins.001.1|GC21|3|11323|3:21-724079,2:21-232025,1:21-11323,
pseudo-real-proteins.001.1|GC24|3|7586|3:24-220917,2:24-95186,1:24-7586,
pseudo-real-proteins.001.1|GC27|3|5328|3:27-734351,2:27-143191,1:27-5328,
