file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
pseudo-real-dna.001.1|GCX-y3|1|34952534|2:3-69,
|117965035|104857600
pseudo-real-dna.001.1|GCX-y6|2|6553601|3:4-259,2:4-165408,
|20488920|104857600
pseudo-real-dna.001.1|GCX-y9|2|2139952|3:7-16367,2:7-1144644,
|21290421|104857600
pseudo-real-dna.001.1|GCX-y12|7|136535|8:8-55317,7:3-231959,6:2-166441,5:2-131373,4:2-110506,3:2-94127,2:2-76438,
|4952700|104857600
pseudo-real-dna.001.1|GCX-y15|2|1294539|3:9-210967,2:9-1083183,
|28611755|104857600
pseudo-real-dna.001.1|GCX-y18|2|1294539|3:9-210968,2:9-1083183,
|28611764|104857600
pseudo-real-dna.001.1|GCX-y21|2|1048577|3:10-371500,2:10-360665,
|15615252|104857600
pseudo-real-dna.001.1|GCX-y24|2|1048577|3:10-371500,2:10-360665,
|15615252|104857600
pseudo-real-dna.001.1|GCX-y27|2|1048577|3:10-371500,2:10-360665,
|15615252|104857600
pseudo-real-dna.001.1|GC3|6|143839|6:3-69,5:3-210967,4:3-1131348,3:3-1083183,2:3-431383,1:3-143839,
pseudo-real-dna.001.1|GC6|5|13485|5:6-4101,4:6-363137,3:6-223907,2:6-79597,1:6-13485,
pseudo-real-dna.001.1|GC9|3|143838|3:9-210967,2:9-1083183,1:9-143838,
pseudo-real-dna.001.1|GC12|4|5057|4:12-339455,3:12-162054,2:12-58084,1:12-5057,
pseudo-real-dna.001.1|GC15|3|31069|3:15-1083674,2:15-465861,1:15-31069,
pseudo-real-dna.001.1|GC18|3|17980|3:18-607777,2:18-290756,1:18-17980,
pseudo-real-dna.001.1|GC21|3|11323|3:21-1115650,2:21-237758,1:21-11323,
pseudo-real-dna.001.1|GC24|3|7586|3:24-231958,2:24-95323,1:24-7586,
pseudo-real-dna.001.1|GC27|2|143838|2:27-1131347,1:27-143838,
