file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
pseudo-real-dblp.xml.00001.1|GCX-y3|1|34952534|2:3-19380,
|118022968|104857600
pseudo-real-dblp.xml.00001.1|GCX-y6|2|11650845|3:3-19380,2:3-222947,
|37804752|104857600
pseudo-real-dblp.xml.00001.1|GCX-y9|2|4194305|3:5-94433,2:5-540906,
|19140313|104857600
pseudo-real-dblp.xml.00001.1|GCX-y12|2|4194305|3:5-94433,2:5-540906,
|19140313|104857600
pseudo-real-dblp.xml.00001.1|GCX-y15|3|3744917|4:7-163141,3:2-191098,2:2-161267,
|13582407|104857600
pseudo-real-dblp.xml.00001.1|GCX-y18|2|1638401|3:8-41110,2:8-16515,
|5115276|104857600
pseudo-real-dblp.xml.00001.1|GCX-y21|3|2912714|4:9-222948,3:2-227928,2:2-179285,
|12314896|104857600
pseudo-real-dblp.xml.00001.1|GCX-y24|3|2912714|4:9-222948,3:2-227927,2:2-179285,
|12314888|104857600
pseudo-real-dblp.xml.00001.1|GCX-y27|2|728178|3:12-95476,2:12-66475,
|4852044|104857600
pseudo-real-dblp.xml.00001.1|GC3|5|431514|5:3-19380,4:3-222947,3:3-565704,2:3-916708,1:3-431514,
pseudo-real-dblp.xml.00001.1|GC6|5|13485|5:6-85044,4:6-179283,3:6-132063,2:6-65903,1:6-13485,
pseudo-real-dblp.xml.00001.1|GC9|3|143838|3:9-222947,2:9-916708,1:9-143838,
pseudo-real-dblp.xml.00001.1|GC12|5|422|5:12-95476,4:12-66475,3:12-17361,2:12-4401,1:12-422,
pseudo-real-dblp.xml.00001.1|GC15|2|466034|2:15-362148,1:15-466034,
pseudo-real-dblp.xml.00001.1|GC18|3|17980|3:18-227926,2:18-262515,1:18-17980,
pseudo-real-dblp.xml.00001.1|GC21|2|237773|2:21-472783,1:21-237773,
pseudo-real-dblp.xml.00001.1|GC24|4|317|4:24-80619,3:24-17374,2:24-2987,1:24-317,
pseudo-real-dblp.xml.00001.1|GC27|2|143838|2:27-565703,1:27-143838,
