file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
real-Escherichia_Coli|GCX-y3|1|37563172|2:3-556,
|126777400|112689515
real-Escherichia_Coli|GCX-y6|3|7043096|4:4-1584,3:2-68101,2:2-5024175,
|43948764|112689515
real-Escherichia_Coli|GCX-y9|2|2299787|3:7-18956,2:7-2133069,
|36607576|112689515
real-Escherichia_Coli|GCX-y12|2|1126896|3:10-963416,2:10-1095912,
|41500852|112689515
real-Escherichia_Coli|GCX-y15|2|1126896|3:10-963417,2:10-1095912,
|41500862|112689515
real-Escherichia_Coli|GCX-y18|2|1126896|3:10-963417,2:10-1095912,
|41500862|112689515
real-Escherichia_Coli|GCX-y21|2|1126896|3:10-963417,2:10-1095912,
|41500862|112689515
real-Escherichia_Coli|GCX-y24|2|1126896|3:10-963417,2:10-1095912,
|41500862|112689515
real-Escherichia_Coli|GCX-y27|2|1126896|3:10-963417,2:10-1095912,
|41500862|112689515
real-Escherichia_Coli|GC3|8|17177|8:3-556,7:3-262340,6:3-3491080,5:3-1338078,4:3-460934,3:3-154492,2:3-51521,1:3-17177,
real-Escherichia_Coli|GC6|5|14493|5:6-6571,4:6-2770740,3:6-518687,2:6-86948,1:6-14493,
real-Escherichia_Coli|GC9|4|17176|4:9-262340,3:9-1338077,2:9-154492,1:9-17176,
real-Escherichia_Coli|GC12|4|5435|4:12-4355925,3:12-772134,2:12-65212,1:12-5435,
real-Escherichia_Coli|GC15|3|33390|3:15-5221355,2:15-497858,1:15-33390,
real-Escherichia_Coli|GC18|3|19323|3:18-4691438,2:18-347093,1:18-19323,
real-Escherichia_Coli|GC21|3|12169|3:21-4170497,2:21-255029,1:21-12169,
real-Escherichia_Coli|GC24|3|8152|3:24-3804214,2:24-195441,1:24-8152,
real-Escherichia_Coli|GC27|3|5726|3:27-3491079,2:27-154491,1:27-5726,
