file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
real-para|GCX-y3|1|143088587|2:3-126,
|518696526|429265758
real-para|GCX-y6|3|26829112|4:4-627,3:2-89950,2:2-12202646,
|142356440|429265758
real-para|GCX-y9|2|8760526|3:7-32943,2:7-6780024,
|128460141|429265758
real-para|GCX-y12|2|4292658|3:10-1063324,2:10-3784027,
|127571988|429265758
real-para|GCX-y15|2|3547652|3:11-3397824,2:11-3189941,
|148457484|429265758
real-para|GCX-y18|2|3547652|3:11-3397824,2:11-3189941,
|148457484|429265758
real-para|GCX-y21|2|3547652|3:11-3397824,2:11-3189941,
|148457484|429265758
real-para|GCX-y24|2|3547652|3:11-3397824,2:11-3189941,
|148457484|429265758
real-para|GCX-y27|2|3547652|3:11-3397824,2:11-3189941,
|148457484|429265758
real-para|GC3|9|21810|9:3-126,8:3-292477,7:3-9917579,6:3-4534066,5:3-1662142,4:3-572405,3:3-194240,2:3-65326,1:3-21810,
real-para|GC6|6|9201|6:6-11792,5:6-8407129,4:6-1862165,3:6-325428,2:6-55149,1:6-9201,
real-para|GC9|5|7270|5:9-292477,4:9-4534066,3:9-572405,2:9-65326,1:9-7270,
real-para|GC12|4|20702|4:12-7247681,3:12-2718534,2:12-245192,1:12-20702,
real-para|GC15|4|8480|4:15-12271556,3:15-1786424,2:15-126458,1:15-8480,
real-para|GC18|4|4090|4:18-11820407,3:18-1260387,2:18-73480,1:18-4090,
real-para|GC21|4|2208|4:21-11177298,3:21-936629,2:21-46333,1:21-2208,
real-para|GC24|4|1294|4:24-10550572,3:24-721207,2:24-31052,1:24-1294,
real-para|GC27|3|21809|3:27-9917578,2:27-572404,1:27-21809,
