file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
real-cere|GCX-y3|1|153762215|2:3-126,
|557388430|461286644
real-cere|GCX-y6|3|28830417|4:4-584,3:2-73798,2:2-11174769,
|144190644|461286644
real-cere|GCX-y9|2|9414014|3:7-21968,2:7-6603667,
|122023948|461286644
real-cere|GCX-y12|2|4612867|3:10-1033544,2:10-3808469,
|124146388|461286644
real-cere|GCX-y15|2|3812287|3:11-3248012,2:11-3245941,
|149341376|461286644
real-cere|GCX-y18|2|3812287|3:11-3248012,2:11-3245941,
|149341376|461286644
real-cere|GCX-y21|2|3812287|3:11-3248013,2:11-3245941,
|149341387|461286644
real-cere|GCX-y24|2|3812287|3:11-3248012,2:11-3245941,
|149341376|461286644
real-cere|GCX-y27|2|3812287|3:11-3248013,2:11-3245941,
|149341387|461286644
real-cere|GC3|10|7813|10:3-126,9:3-272644,8:3-9350413,7:3-4544412,6:3-1717094,5:3-593957,4:3-202430,3:3-69163,2:3-23396,1:3-7813,
real-cere|GC6|6|9888|6:6-6991,5:6-8032081,4:6-1915159,3:6-337843,2:6-58566,1:6-9888,
real-cere|GC9|5|7813|5:9-272644,4:9-4544411,3:9-593957,2:9-69163,1:9-7813,
real-cere|GC12|5|1854|5:12-6749265,4:12-2776363,3:12-254958,2:12-22225,1:12-1854,
real-cere|GC15|4|9112|4:15-11207711,3:15-1846399,2:15-132437,1:15-9112,
real-cere|GC18|4|4395|4:18-10915528,3:18-1306068,2:18-77641,1:18-4395,
real-cere|GC21|4|2372|4:21-10410766,3:21-969084,2:21-49336,1:21-2372,
real-cere|GC24|4|1391|4:24-9837475,3:24-746818,2:24-33243,1:24-1391,
real-cere|GC27|4|869|4:27-9350413,3:27-593957,2:27-23395,1:27-869,
