file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-influenza|GCX-y32|1292969996|6291456|6,387946000000000|225451424|6291456|0,201772000000000|48527072|154808555
real-influenza|GCX-y2|1548085814|6291456|1,851183000000000|735340934|6291456|0,315945000000000|270915218|154808555
real-influenza|GCX-y4|1444881311|6291456|6,981849000000000|438894467|6291456|0,611005000000000|26071291|154808555
real-influenza|GCX-y8|1327083448|6291456|6,664426000000000|270151661|6291456|0,216764000000000|26880708|154808555
real-influenza|GCX-y16|1291849738|6291456|6,720491000000000|231925474|6291456|0,191188000000000|35834062|154808555
real-influenza|GC2|2167320026|6291456|5,350591000000000|646715770|6291456|1,234309000000000|27480938|154808555
real-influenza|GC4|2012517928|6291456|5,488131000000000|335141356|6291456|0,643743000000000|25523932|154808555
real-influenza|GC8|1935654064|6291456|6,089812000000000|261314756|6291456|0,457777000000000|29101700|154808555
real-influenza|GC16|1910136832|6291456|5,896474000000000|231616528|6291456|0,328116000000000|38105664|154808555
real-influenza|GC32|1915672480|6291456|5,974132000000000|226382104|6291456|0,374209000000000|52221448|154808555
real-influenza|GC64|1942974080|6291456|5,527005000000000|246815604|6291456|0,334317000000000|82327316|154808555
real-influenza|GC128|1975115776|6291456|5,569798000000000|275416956|6291456|0,306065000000000|115766556|154808555
