file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
artificial-fib41|GCX-y32|2177885547|6291456|9,967101000000000|302649925|6291456|0,137325000000000|164683|267914296
artificial-fib41|GCX-y2|2679143016|6291456|3,314306000000000|1272592994|6291456|0,537477000000000|468850052|267914296
artificial-fib41|GCX-y4|2500533534|6291456|5,313569000000000|714560286|6291456|0,664437000000000|121502|267914296
artificial-fib41|GCX-y8|2296408486|6291456|8,392332000000000|421150756|6291456|0,279663000000000|142210|267914296
artificial-fib41|GCX-y16|2214758735|6291456|10,395488000000000|339574059|6291456|0,178524000000000|215275|267914296
artificial-fib41|GC2|3750800188|6291456|4,698355000000000|1071798720|6291456|1,837279000000000|140792|267914296
artificial-fib41|GC4|3482885924|6291456|3,707076000000000|535976532|6291456|0,842899000000000|147476|267914296
artificial-fib41|GC8|3348928864|6291456|6,651224000000000|402050224|6291456|0,512245000000000|178432|267914296
artificial-fib41|GC16|3281950688|6291456|7,626509000000000|335099836|6291456|0,392568000000000|206524|267914296
artificial-fib41|GC32|3248462400|6291456|8,630096999999999|301841472|6291456|0,342018000000000|436656|267914296
artificial-fib41|GC64|3231721088|6291456|9,210656000000000|285042624|6291456|0,315197000000000|382512|267914296
artificial-fib41|GC128|3223362816|6291456|9,466093000000001|277974440|6291456|0,320972000000000|1674008|267914296
