file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
artificial-tm29|GCX-y32|2181038944|6291456|9,611990000000000|301991668|6291456|0,134212000000000|340|268435456
artificial-tm29|GCX-y2|2684354614|6291456|5,329770000000000|1073743594|6291456|0,934176000000000|450|268435456
artificial-tm29|GCX-y4|2415919212|6291456|3,548225000000000|536871912|6291456|0,384166000000000|248|268435456
artificial-tm29|GCX-y8|2281701592|6291456|2,981673000000000|402653956|6291456|0,243900000000000|244|268435456
artificial-tm29|GCX-y16|2214592944|6291456|2,963460000000000|335545236|6291456|0,168899000000000|260|268435456
artificial-tm29|GC2|3758096426|6291456|4,185273000000000|1073743478|6291456|1,783267000000000|334|268435456
artificial-tm29|GC4|3489661000|6291456|2,421229000000000|536871848|6291456|0,820107000000000|184|268435456
artificial-tm29|GC8|3355443332|6291456|1,927322000000000|402653912|6291456|0,509221000000000|200|268435456
artificial-tm29|GC16|3288334588|6291456|1,918721000000000|335545200|6291456|0,397791000000000|224|268435456
artificial-tm29|GC32|3254780396|6291456|7,364895000000000|301991636|6291456|0,349419000000000|308|268435456
artificial-tm29|GC64|3238003660|6291456|7,304833000000000|285217760|6291456|0,321725000000000|496|268435456
artificial-tm29|GC128|3229616012|6291456|7,101351000000000|276841972|6291456|0,327681000000000|820|268435456
