file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
large-corpus-archive|GCX-y2|1|13534824|2:2-9246,
|42314840|27069647
large-corpus-archive|GCX-y4|2|6767413|3:2-9246,2:2-430503,
|21935152|27069647
large-corpus-archive|GCX-y8|2|1691854|3:4-430502,2:4-1036663,
|16741268|27069647
large-corpus-archive|GCX-y16|2|751935|3:6-872213,2:6-591210,
|16518698|27069647
large-corpus-archive|GCX-y32|2|422964|3:8-1125338,2:8-368916,
|18176308|27069647
large-corpus-archive|GCX-y64|2|223717|3:11-1199289,2:11-208824,
|20040463|27069647
large-corpus-archive|GCX-y128|2|120310|3:15-1073842,2:15-119350,
|21301554|27069647
large-corpus-archive|GC2|10|26437|10:2-9246,9:2-430503,8:2-1125338,7:2-1036663,6:2-648099,5:2-368917,4:2-198576,3:2-105411,2:2-52870,1:2-26437,
large-corpus-archive|GC4|5|26436|5:4-430502,4:4-1036663,3:4-368916,2:4-105411,1:4-26436,
large-corpus-archive|GC8|4|6609|4:8-1125337,3:8-368916,2:8-52869,1:8-6609,
large-corpus-archive|GC16|3|6609|3:16-1036662,2:16-105410,1:16-6609,
large-corpus-archive|GC32|2|26436|2:32-648098,1:32-26436,
large-corpus-archive|GC64|2|6609|2:64-368916,1:64-6609,
large-corpus-archive|GC128|2|1653|2:128-198575,1:128-1653,
