file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
dna-dna|GCX-y2|4039282186|6291456|8.790292000000001|1943911590|6291456|1.071651000000000|732119346|403927746
dna-dna|GCX-y4|4039282202|6291456|21.174973000000001|1969156122|6291456|2.038764000000000|353440634|403927746
dna-dna|GCX-y8|3500756810|6291456|26.475297999999999|823378570|6291456|1.697697000000000|150156562|403927746
dna-dna|GCX-y16|3415756365|6291456|27.571760000000001|703405408|6291456|1.373363000000000|152585605|403927746
dna-dna|GCX-y32|3475449704|6291456|28.062221999999998|761194992|6291456|2.192758000000000|222615384|403927746
dna-dna|GCX-y64|3475450216|6291456|28.474174999999999|761194992|6291456|2.178247000000000|222615384|403927746
dna-dna|GCX-y128|3415757645|6291456|27.472863000000000|703405408|6291456|1.424766000000000|152585605|403927746
dna-dna|GC2|5654989050|6291456|18.573937999999998|1866941238|6291456|5.006607000000000|251229494|403927746
dna-dna|GC4|5251067344|6291456|16.440521000000000|1044471612|6291456|2.690771000000000|236615516|403927746
dna-dna|GC8|5049653908|6291456|14.089900000000000|740699320|6291456|1.305470000000000|134807176|403927746
dna-dna|GC16|5296279828|6291456|15.246739000000000|939682504|6291456|1.967726000000000|434772312|403927746
dna-dna|GC32|5288330884|6291456|13.773493999999999|885557748|6291456|1.747366000000000|431138292|403927746
dna-dna|GC64|5275030756|6291456|12.972182999999999|850983956|6291456|1.115525000000000|421806740|403927746
dna-dna|GC128|5263589412|6291456|13.134179000000000|829507924|6291456|0.714404000000000|412953556|403927746
dna-dna|GCIS-ef|2670425032|6291456|35.0994|2699048226|6291456|8.0945|225397434|403927746
dna-dna|PlainSlp_32Fblc|4848880480|3544|104.084635|29969072|2719936|3.795428|680666121|403927746
dna-dna|7zip|0|0|398.5554|0|0|3.4527|91483566|403927746
dna-dna|bzip2|7532455|6291456|21.1087|3678575|6291456|9.0701|104056730|403927746
