file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-rctail96|GCX-y2|1147125750|6291456|5.533113000000000|537727350|6291456|0.310406000000000|193584894|114711151
corpus-rctail96|GCX-y4|1147125766|6291456|8.405360000000000|553011630|6291456|0.591620000000000|94162526|114711151
corpus-rctail96|GCX-y8|1012944116|6291456|8.046295000000001|255969703|6291456|0.371801000000000|49480540|114711151
corpus-rctail96|GCX-y16|993071348|6291456|7.899812000000000|220892764|6291456|0.288269000000000|48816964|114711151
corpus-rctail96|GCX-y32|992745005|6291456|7.820321000000000|217643261|6291456|0.281655000000000|51940217|114711151
corpus-rctail96|GCX-y64|995892336|6291456|7.538327000000000|216990768|6291456|0.339156000000000|64033368|114711151
corpus-rctail96|GCX-y128|997446164|6291456|7.351401000000000|208073594|6291456|0.330488000000000|74999496|114711151
corpus-rctail96|GC2|1605966242|6291456|6.548729000000000|515589402|6291456|1.022047000000000|56743954|114711151
corpus-rctail96|GC4|1492330872|6291456|4.760267000000000|282136916|6291456|0.490860000000000|52713940|114711151
corpus-rctail96|GC8|1451911756|6291456|4.044241000000000|221447484|6291456|0.309294000000000|49380252|114711151
corpus-rctail96|GC16|1457521140|6291456|3.969353000000000|216002216|6291456|0.325543000000000|72612664|114711151
corpus-rctail96|GC32|1455130724|6291456|3.677247000000000|203423440|6291456|0.277786000000000|74372512|114711151
corpus-rctail96|GC64|1455679140|6291456|3.478756000000000|198842372|6291456|0.222240000000000|76959876|114711151
corpus-rctail96|GC128|1468312612|6291456|3.601199000000000|208863380|6291456|0.163277000000000|90557204|114711151
corpus-rctail96|GCIS-ef|678247889|6291456|7.3670|748978983|6291456|1.2233|31419395|114711151
corpus-rctail96|PlainSlp_32Fblc|1380240156|3512|31.659582|11749536|19456|0.904540|89269179|114711151
corpus-rctail96|7zip|0|0|23.8108|0|0|0.4795|13249109|114711151
corpus-rctail96|bzip2|7532471|6291456|8.7045|3678591|6291456|1.8822|17108374|114711151
