file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-webster|GCX-y2|414598638|6291456|1.995642000000000|191762702|6291456|0.112145000000000|67377590|41458703
corpus-webster|GCX-y4|414598654|6291456|3.026163000000000|198774742|6291456|0.216978000000000|32935430|41458703
corpus-webster|GCX-y8|367013247|6291456|2.749196000000000|98730008|6291456|0.119973000000000|24095255|41458703
corpus-webster|GCX-y16|363530470|6291456|2.669425000000000|91636683|6291456|0.110081000000000|26478166|41458703
corpus-webster|GCX-y32|367151732|6291456|2.646818000000000|89382772|6291456|0.095482000000000|31331404|41458703
corpus-webster|GCX-y64|369062940|6291456|2.567107000000000|89076716|6291456|0.101586000000000|33789140|41458703
corpus-webster|GCX-y128|368223415|6291456|2.654230000000000|89236158|6291456|0.097960000000000|32692335|41458703
corpus-webster|GC2|580429338|6291456|2.194063000000000|196464250|6291456|0.380331000000000|30628690|41458703
corpus-webster|GC4|539626380|6291456|1.594775000000000|109890156|6291456|0.166390000000000|26972156|41458703
corpus-webster|GC8|530223980|6291456|1.411898000000000|90291384|6291456|0.108931000000000|28102824|41458703
corpus-webster|GC16|536539828|6291456|1.370647000000000|88023560|6291456|0.101292000000000|36199448|41458703
corpus-webster|GC32|540354244|6291456|1.341986000000000|87958156|6291456|0.109131000000000|41315596|41458703
corpus-webster|GC64|541494372|6291456|1.266405000000000|87168140|6291456|0.095237000000000|43116812|41458703
corpus-webster|GC128|540259876|6291456|1.262137000000000|85035116|6291456|0.058739000000000|42270956|41458703
corpus-webster|GCIS-ef|289863869|6291456|2.6889|285821287|6291456|0.7125|23145977|41458703
corpus-webster|PlainSlp_32Fblc|500024808|3496|11.735705|4137920|48448|0.371891|60379401|41458703
corpus-webster|7zip|0|0|13.5424|0|0|0.2681|8728897|41458703
corpus-webster|bzip2|7532469|6291456|2.2247|3678589|6291456|0.7937|8644714|41458703
