file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-howto|GCX-y2|394245670|6291456|1.662742000000000|182356452|6291456|0.103831000000000|64081134|39422105
corpus-howto|GCX-y4|394245712|6291456|2.747150000000000|189986856|6291456|0.218145000000000|32293928|39422105
corpus-howto|GCX-y8|350980056|6291456|2.617414000000000|99053473|6291456|0.106444000000000|28084600|39422105
corpus-howto|GCX-y16|349983666|6291456|2.524620000000000|91354700|6291456|0.102985000000000|29396534|39422105
corpus-howto|GCX-y32|349983794|6291456|2.598714000000000|91354700|6291456|0.109632000000000|29396534|39422105
corpus-howto|GCX-y64|349984306|6291456|2.526265000000000|91354700|6291456|0.108548000000000|29396534|39422105
corpus-howto|GCX-y128|349985358|6291456|2.591925000000000|91354801|6291456|0.108097000000000|29396558|39422105
corpus-howto|GC2|551929982|6291456|2.033350000000000|194866258|6291456|0.379151000000000|37177002|39422105
corpus-howto|GC4|514061252|6291456|1.509664000000000|111397836|6291456|0.163440000000000|32553004|39422105
corpus-howto|GC8|509428748|6291456|1.359874000000000|90997428|6291456|0.109298000000000|31863732|39422105
corpus-howto|GC16|517947220|6291456|1.282861000000000|91768328|6291456|0.114423000000000|42490136|39422105
corpus-howto|GC32|516063268|6291456|1.234563000000000|85892320|6291456|0.106501000000000|41541040|39422105
corpus-howto|GC64|514523108|6291456|1.189811000000000|82516028|6291456|0.089725000000000|40627644|39422105
corpus-howto|GC128|513638436|6291456|1.212399000000000|80781468|6291456|0.062203000000000|40112412|39422105
corpus-howto|GCIS-ef|281339329|6291456|2.5070|275659437|6291456|0.7039|23966815|39422105
corpus-howto|PlainSlp_32Fblc|477020416|3512|13.641162|7440840|100960|0.382461|67931099|39422105
corpus-howto|7zip|0|0|12.0657|0|0|0.2764|8567792|39422105
corpus-howto|bzip2|7532465|6291456|1.8661|3678585|6291456|0.7786|10193156|39422105
