file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
corpus-sprot34.dat|GCX-y2|1|54808594|2:2-2576,
|184984180|109617186
corpus-sprot34.dat|GCX-y4|2|27404298|3:2-2576,2:2-439993,
|90499140|109617186
corpus-sprot34.dat|GCX-y8|2|6851075|3:4-439993,2:4-3591645,
|58229688|109617186
corpus-sprot34.dat|GCX-y16|2|3044923|3:6-4276606,2:6-2287636,
|75591280|109617186
corpus-sprot34.dat|GCX-y32|2|1353300|3:9-4255286,2:9-1215358,
|74833850|109617186
corpus-sprot34.dat|GCX-y64|2|648623|3:13-3893424,2:13-634043,
|76014540|109617186
corpus-sprot34.dat|GCX-y128|2|338325|3:18-3405619,2:18-335042,
|79485410|109617186
corpus-sprot34.dat|GC2|11|53526|11:2-2576,10:2-439993,9:2-4337713,8:2-3591646,7:2-2468625,6:2-1477659,5:2-818741,4:2-422572,3:2-213182,2:2-107049,1:2-53526,
corpus-sprot34.dat|GC4|6|26763|6:4-439992,5:4-3591645,4:4-1477658,3:4-422571,2:4-107048,1:4-26763,
corpus-sprot34.dat|GC8|4|26763|4:8-4337712,3:8-1477658,2:8-213181,1:8-26763,
corpus-sprot34.dat|GC16|3|26763|3:16-3591645,2:16-422571,1:16-26763,
corpus-sprot34.dat|GC32|3|3346|3:32-2468624,2:32-107048,1:32-3346,
corpus-sprot34.dat|GC64|2|26763|2:64-1477658,1:64-26763,
corpus-sprot34.dat|GC128|2|6691|2:128-818740,1:128-6691,
