file|algorithm|peak|stack|time|substring_size
artificial-rs.13|GCIS-ef|1771596|0|0.0124|1
artificial-rs.13|GCIS-ef|1771596|0|0.0153|10
artificial-rs.13|GCIS-ef|1771596|0|0.0433|100
artificial-rs.13|GCIS-ef|1771596|0|0.3179|1000
artificial-rs.13|GCIS-ef|1771596|0|3.1087|10000
