file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-coreutils|GCX-y8|1812353027|6291456|10.043850000000001|454630623|6291456|0.590511000000000|85114335|205281778
real-coreutils|GC8|2590754892|6291456|5.158010000000000|396509768|6291456|0.534684000000000|88586552|205281778
real-coreutils|GCIS-ef|1097141095|0|9.1615|1283894114|0|1.1289|12166666|205281778
real-coreutils|PlainSlp_32Fblc|2470586352|3496|46.566159|14583008|1245728|1.524183|37901209|205281778
real-coreutils|7zip|0|0|26.1468|0|0|0.3794|7049485|205281778
real-coreutils|bzip2|7532469|6291456|8.7152|3678589|6291456|2.7364|32892028|205281778
