file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
enwik9|GCX-y2|1|500000001|2:2-21378,
|1875042784|1000000000
enwik9|GCX-y4|2|250000002|3:2-21378,2:2-1851160,
|913697440|1000000000
enwik9|GCX-y8|2|40000001|3:5-5351190,2:5-33449894,
|663504402|1000000000
enwik9|GCX-y16|2|12345680|3:9-28901720,2:9-11941533,
|647985612|1000000000
enwik9|GCX-y32|2|10000001|3:10-34100492,2:10-9794082,
|702805228|1000000000
enwik9|GCX-y64|2|6944445|3:12-41175514,2:12-6890330,
|793997900|1000000000
enwik9|GCX-y128|2|5917161|3:13-43001658,2:13-5885674,
|835007022|1000000000
enwik9|GC2|15|30519|15:2-21378,14:2-1851159,13:2-22914948,12:2-43555684,11:2-27274090,10:2-14848138,9:2-7729129,8:2-3898168,7:2-1951975,6:2-976511,5:2-488260,4:2-244131,3:2-122068,2:2-61036,1:2-30519,
enwik9|GC4|8|15260|8:4-1851159,7:4-43555684,6:4-14848138,5:4-3898168,4:4-976510,3:4-244130,2:4-61035,1:4-15260,
enwik9|GC8|5|30518|5:8-22914948,4:8-14848138,3:8-1951975,2:8-244130,1:8-30518,
enwik9|GC16|4|15259|4:16-43555684,3:16-3898168,2:16-244130,1:16-15259,
enwik9|GC32|3|30518|3:32-27274090,2:32-976510,1:32-30518,
enwik9|GC64|3|3815|3:64-14848138,2:64-244130,1:64-3815,
enwik9|GC128|3|477|3:128-7729129,2:128-61035,1:128-477,
