file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
pseudo-real-dblp.xml.0001.2|GCX-y8|2|11650846|3:3-30959,2:3-297940,
|38289449|104857600
pseudo-real-dblp.xml.0001.2|GCX-y16|2|2912712|3:6-110559,2:6-262905,
|12586654|104857600
pseudo-real-dblp.xml.0001.2|GCX-y32|3|2383132|4:11-368377,3:2-367170,2:2-294177,
|14210439|104857600
pseudo-real-dblp.xml.0001.2|GCX-y64|2|237773|3:21-644847,2:21-237773,
|27213767|104857600
pseudo-real-dblp.xml.0001.2|GCX-y128|2|59444|3:42-537221,2:42-59444,
|29243334|104857600
pseudo-real-dblp.xml.0001.2|GC8|6|401|6:8-50081,5:8-25785,4:8-12092,3:8-8757,2:8-3095,1:8-401,
pseudo-real-dblp.xml.0001.2|GC16|5|101|5:16-44263,4:16-14274,3:16-8757,2:16-1600,1:16-101,
pseudo-real-dblp.xml.0001.2|GC32|4|101|4:32-34662,3:32-10824,2:32-3095,1:32-101,
pseudo-real-dblp.xml.0001.2|GC64|3|401|3:64-25785,2:64-8757,1:64-401,
pseudo-real-dblp.xml.0001.2|GC128|3|51|3:128-18421,2:128-5161,1:128-51,
