file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
pseudo-real-english.001.2|GCX-y8|2|6553601|3:4-87559,2:4-166287,
|21507656|104857600
pseudo-real-english.001.2|GCX-y16|2|2912712|3:6-424154,2:6-991579,
|25792688|104857600
pseudo-real-english.001.2|GCX-y32|2|620460|3:13-1967256,2:13-620460,
|49384516|104857600
pseudo-real-english.001.2|GCX-y64|2|143838|3:27-2492816,2:27-143838,
|78813108|104857600
pseudo-real-english.001.2|GCX-y128|2|32274|3:57-1808066,2:57-32274,
|108183294|104857600
pseudo-real-english.001.2|GC8|5|3201|5:8-195256,4:8-116786,3:8-83216,2:8-25190,1:8-3201,
pseudo-real-english.001.2|GC16|4|1601|4:16-166287,3:16-95636,2:16-25190,1:16-1601,
pseudo-real-english.001.2|GC32|3|3201|3:32-134619,2:32-66070,1:32-3201,
pseudo-real-english.001.2|GC64|3|401|3:64-116786,2:64-25190,1:64-401,
pseudo-real-english.001.2|GC128|2|6401|2:128-105542,1:128-6401,
