artificial-tm29|GCX-y4|1|67108865|2:4-3,|234881064|268435456
artificial-tm29|GCX-y8|1|33554433|2:8-3,|113246260|268435456
artificial-tm29|GCX-y16|1|16777217|2:16-3,|54526028|268435456
artificial-tm29|GCX-y32|1|8388609|2:32-3,|26214524|268435456
artificial-tm29|GCX-y64|1|4194305|2:64-3,|12583132|268435456
artificial-tm29|GCX-y128|1|2097153|2:128-3,|6029724|268435456
