file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-dblp.xml.00001.1|GCX-y4|1048586356|6291456|5.601730000000000|504733636|6291456|0.441663000000000|85298724|104857600
pseudo-real-dblp.xml.00001.1|GCX-y8|978733631|6291456|5.329856000000000|317429547|6291456|0.272743000000000|37804763|104857600
pseudo-real-dblp.xml.00001.1|GCX-y16|909280834|6291456|5.021804000000000|186076442|6291456|0.188080000000000|11304674|104857600
pseudo-real-dblp.xml.00001.1|GCX-y32|887475680|6291456|4.936971000000000|163785068|6291456|0.199517000000000|12314896|104857600
pseudo-real-dblp.xml.00001.1|GCX-y64|865641420|6291456|4.391565000000000|132839004|6291456|0.102563000000000|1757636|104857600
pseudo-real-dblp.xml.00001.1|GCX-y128|868768724|6291456|4.515640000000000|147816165|6291456|0.120807000000000|22976292|104857600
