real-kernel|GCX-y4|2|64490406|3:2-7107,2:2-342175,|218866986|257961616
real-kernel|GCX-y8|2|10318466|3:5-741966,2:5-4846338,|99563258|257961616
real-kernel|GCX-y16|2|4030651|3:8-2320814,2:8-3071388,|100796596|257961616
real-kernel|GCX-y32|2|2579617|3:10-3291722,2:10-2189302,|103276088|257961616
real-kernel|GCX-y64|2|1791401|3:12-4019660,2:12-1610706,|108731668|257961616
real-kernel|GCX-y128|2|1791401|3:12-4019660,2:12-1610706,|108731668|257961616
