real-world_leaders|GCX-y4|2|11742047|3:2-2507,2:2-96593,|37012874|46968181
real-world_leaders|GCX-y8|2|2935512|3:4-96592,2:4-447214,|12850924|46968181
real-world_leaders|GCX-y16|2|1304673|3:6-284487,2:6-423901,|11653326|46968181
real-world_leaders|GCX-y32|4|533731|5:11-416734,4:2-453795,3:2-399963,2:2-320454,|11856230|46968181
real-world_leaders|GCX-y64|3|587106|4:20-454447,3:2-412082,2:2-331882,|14349968|46968181
real-world_leaders|GCX-y128|2|36241|3:36-423900,2:36-36142,|18590228|46968181
