file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-coreutils|GCX-y32|1768281792|6291456|9,109593000000000|363921884|6291456|0,448616000000000|117583196|205281778
real-coreutils|GCX-y2|2052854714|6291456|5,595562000000000|975125410|6291456|0,409347000000000|359280022|205281778
real-coreutils|GCX-y4|1916458109|6291456|11,852045000000000|638155553|6291456|0,981812000000000|90737065|205281778
real-coreutils|GC2|2873981810|6291456|12,564985000000000|916356482|6291456|1,935468000000000|95228706|205281778
real-coreutils|GC4|2670935964|6291456|9,478636000000000|499621428|6291456|1,044470000000000|89057444|205281778
real-coreutils|GC8|2590754600|6291456|8,570516000000000|396509480|6291456|0,767573000000000|88586552|205281778
real-coreutils|GC16|2586947572|6291456|8,216922000000000|367192164|6291456|0,693726000000000|110589412|205281778
real-coreutils|GC32|2602930528|6291456|8,095418000000000|363668760|6291456|0,688110000000000|132726024|205281778
real-coreutils|GC64|2625638976|6291456|7,272725000000000|376866384|6291456|0,513090000000000|158752704|205281778
real-coreutils|GC128|2645421056|6291456|7,114465000000000|391764220|6291456|0,397284000000000|180057244|205281778
