file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-sources.001.2|GCX-y32|925608736|6291456|4,557685000000000|201575834|6291456|0,238527000000000|83187048|104857600
pseudo-real-sources.001.2|GCX-y2|1048589552|6291456|2,680270000000000|491533586|6291456|0,216265000000000|176960732|104857600
pseudo-real-sources.001.2|GCX-y4|978995757|6291456|5,427708000000000|292068789|6291456|0,434560000000000|12448141|104857600
pseudo-real-sources.001.2|GC2|1468019940|6291456|5,459055000000000|424570684|6291456|0,949662000000000|5139588|104857600
pseudo-real-sources.001.2|GC4|1363621012|6291456|4,200599000000000|214480616|6291456|0,388489000000000|4765000|104857600
pseudo-real-sources.001.2|GC8|1312128060|6291456|3,914126000000000|162919256|6291456|0,228646000000000|5632520|104857600
pseudo-real-sources.001.2|GC16|1287069004|6291456|3,772810000000000|138226004|6291456|0,167312000000000|7153492|104857600
pseudo-real-sources.001.2|GC32|1275677036|6291456|3,805032000000000|127496728|6291456|0,142423000000000|9530632|104857600
pseudo-real-sources.001.2|GC64|1272310668|6291456|3,620921000000000|122556264|6291456|0,132060000000000|11140568|104857600
pseudo-real-sources.001.2|GC128|1275069836|6291456|3,549611000000000|123506396|6291456|0,135487000000000|15355004|104857600
